,subject,glm_task_localizer,glm_task_response,localizer_contrast,glm_response_contrast,hemisphere,mask,model,enc_feature_name,glm_weight,encoding_response,ISC,proportion_voxels,threshold,averaged_localizer_runs,averaged_response_runs
68,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SLIP_embedding,3.789692568323453,0.10571468448360173,0.10052911195173271,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
69,sub-06,SIpointlights,SIpointlights,interact&no_interact,no_interact,R,MT,SimCLR_SLIP_SLIPtext,SLIPtext,3.789692568323453,0.027263392105266026,0.10052911195173271,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
70,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SimCLR_attention,2.4689771162342264,0.367185600589101,0.10249498653190736,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
71,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_attention,2.4689771162342264,0.3257257962621882,0.10249498653190736,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
72,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SimCLR_embedding,2.4689771162342264,0.12727500870845523,0.10249498653190736,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
73,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SLIP_embedding,2.4689771162342264,0.15729134089663344,0.10249498653190736,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
74,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,L,MT,SimCLR_SLIP_SLIPtext,SLIPtext,2.4689771162342264,0.022520752441380857,0.10249498653190736,0.3178294573643411,10.203935288256188,"12,23,13","3,1,2"
75,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SimCLR_attention,3.8502153637441325,0.4791705294697204,0.10052911195173271,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
76,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SLIP_attention,3.8502153637441325,0.277707890451748,0.10052911195173271,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
77,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SimCLR_embedding,3.8502153637441325,0.11014271986657637,0.10052911195173271,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
78,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SLIP_embedding,3.8502153637441325,0.10571468448360173,0.10052911195173271,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
79,sub-06,SIpointlights,SIpointlights,interact&no_interact,interact,R,MT,SimCLR_SLIP_SLIPtext,SLIPtext,3.8502153637441325,0.027263392105266026,0.10052911195173271,0.6821705426356589,10.203935288256188,"12,23,13","3,1,2"
80,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_attention,0.7163397411513293,0.32258618976119974,0.07595742042581244,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
81,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIP_attention,0.7163397411513293,0.2449777171860399,0.07595742042581244,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
82,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,SimCLR_embedding,0.7163397411513293,0.10073738410029133,0.07595742042581244,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
83,sub-06,SIpointlights,SIpointlights,interact-no_interact,no_interact,L,pSTS,SimCLR_SLIP_SLIPtext,SLIP_embedding,0.7163397411513293,0.11496713697776895,0.07595742042581244,0.3033333333333333,4.858594898194185,"12,23,13","3,1,2"
